track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,WAV source,source_wav,WAV,301.76,44100,-0.09997528046369553,-10.635009765625,10.5350341796875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 128 kbps CBR,mp3_128,128 CBR,301.76,44100,1.6463125944137573,-11.06510066986084,12.711413383483887,9.570734024047852,18.853748321533203,-9.514453887939451,0.90927346797476,0.425792932510376,0.4346131980419159,0.3568881452083587,11.634199142456056
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 192 kbps CBR,mp3_192,192 CBR,301.76,44100,0.9784463047981262,-10.894527435302734,11.872973442077637,5.470243453979492,13.546520233154297,-5.42577600479126,0.908943910349233,0.2607535123825073,0.2633187174797058,0.2465479075908661,4.181286811828613
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 320 kbps CBR,mp3_320,320 CBR,301.76,44100,0.5558966994285583,-10.634109497070312,11.190006256103516,2.926692485809326,9.693604469299316,-2.887477159500122,0.9106567722771785,0.0011203428730368,0.0018019876442849,0.0046535716392099,0.0513962097465992
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 VBR q0,mp3_v0,V0,301.76,44100,0.9226775765419006,-10.63204574584961,11.554723739624023,0.2750993371009826,0.7124698162078857,-0.0909280851483345,0.998544851622401,0.0023637658450752,0.0038651563227176,0.0144373560324311,0.1680794656276703
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 VBR q2,mp3_v2,V2,301.76,44100,1.7779594659805298,-10.632282257080078,12.410242080688477,5.527450084686279,13.638775825500488,-5.399692058563232,0.9130617703755034,0.0099370619282126,0.0114191938191652,0.0331145226955413,4.43452787399292
Rage Against the Machine/Renegades/01 Rage Against the Machine - Microphone Fiend.wav,Rage_Against_the_Machine__Renegades__01_Rage_Against_the_Machine_-_Microphone_Fiend,MP3 VBR q5,mp3_v5,V5,301.76,44100,2.903217077255249,-10.59787654876709,13.501093864440918,10.1829252243042,19.27128219604492,-9.584579467773438,0.913525256192042,0.0554982349276542,0.0445850156247615,0.3016049265861511,12.849184036254885
