track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Deftones/around the fur/02 Deftones - Lhabia.wav,Deftones__around_the_fur__02_Deftones_-_Lhabia,MP3 320 kbps CBR,mp3_320,320 CBR,251.22666666666666,44100,3.343092,-9.227961,12.571053,2.232295274734497,7.525931358337402,-2.201934814453125,0.9475343816907325,0.0008753607980906963,0.002085017506033182,0.006818533409386873,0.07287723571062088
Deftones/around the fur/02 Deftones - Lhabia.wav,Deftones__around_the_fur__02_Deftones_-_Lhabia,MP3 VBR q0,mp3_v0,V0,251.22666666666666,44100,3.4134831,-9.227701,12.641186,0.559097409248352,1.473462462425232,-0.5225521326065063,0.9974507418005464,0.0011396969202905893,0.004211779683828354,0.012651619501411915,0.37204688787460327
Deftones/around the fur/02 Deftones - Lhabia.wav,Deftones__around_the_fur__02_Deftones_-_Lhabia,MP3 VBR q2,mp3_v2,V2,251.22666666666666,44100,3.8148024,-9.232731,13.047534,4.614619731903076,11.5975341796875,-4.521575927734375,0.9270676449110885,0.0029223947785794735,0.010378637351095676,0.03441673517227173,4.145979881286621
Deftones/around the fur/02 Deftones - Lhabia.wav,Deftones__around_the_fur__02_Deftones_-_Lhabia,MP3 VBR q5,mp3_v5,V5,251.22666666666666,44100,4.6666365,-9.21077,13.877406,9.023569107055664,17.505767822265625,-8.437220573425293,0.8921136798117791,0.011472533456981182,0.04634065553545952,0.2479027956724167,12.137283325195312
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,WAV source,source_wav,WAV,218.42392290249433,44100,3.0010176,-11.781715,14.782733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 128 kbps CBR,mp3_128,128 CBR,218.42392290249433,44100,3.361906,-12.212521,15.574428,7.760693073272705,15.968396186828613,-7.695132255554199,0.8873828467012183,0.4377113878726959,0.42588239908218384,0.2648392617702484,10.43880844116211
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 192 kbps CBR,mp3_192,192 CBR,218.42392290249433,44100,3.3575997,-12.0431795,15.400778,4.048978328704834,10.332418441772461,-4.041635513305664,0.9329709879506441,0.256860613822937,0.26071804761886597,0.22483202815055847,3.6643223762512207
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 320 kbps CBR,mp3_320,320 CBR,218.42392290249433,44100,3.3514805,-11.781478,15.132957,1.8433585166931152,6.376166820526123,-1.819962978363037,0.9580376189225064,0.0013227462768554688,0.003561225486919284,0.009330013766884804,0.06294462829828262
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q0,mp3_v0,V0,218.42392290249433,44100,3.3303144,-11.782223,15.112537,0.4696979224681854,1.2774994373321533,-0.39956212043762207,0.9972633787405036,0.00484505807980895,0.007066852413117886,0.017955981194972992,0.3883848190307617
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q2,mp3_v2,V2,218.42392290249433,44100,3.727269,-11.785031,15.5123005,4.041995525360107,10.378069877624512,-3.9149913787841797,0.9334626351198075,0.01832243986427784,0.015459928661584854,0.05811324715614319,3.77547025680542
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q5,mp3_v5,V5,218.42392290249433,44100,4.2209086,-11.769146,15.990055,8.02444839477539,16.057146072387695,-7.450798988342285,0.8872434829667302,0.0659530833363533,0.0574900358915329,0.2773894965648651,10.97778034210205
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,WAV source,source_wav,WAV,211.70666666666668,44100,3.0010176,-9.370694,12.371712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 128 kbps CBR,mp3_128,128 CBR,211.70666666666668,44100,4.24008,-9.788793,14.028873,9.03353500366211,18.190433502197266,-8.954219818115234,0.891088957067156,0.44073137640953064,0.426230251789093,0.22737690806388855,11.698297500610352
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 192 kbps CBR,mp3_192,192 CBR,211.70666666666668,44100,3.6471424,-9.629794,13.276936,4.972040176391602,12.291913986206055,-4.969203472137451,0.9272678217764144,0.2582457363605499,0.2620181143283844,0.22199147939682007,4.263796329498291
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 320 kbps CBR,mp3_320,320 CBR,211.70666666666668,44100,3.568982,-9.370117,12.939099,2.4186482429504395,8.117448806762695,-2.3900153636932373,0.9413102343327718,0.002520954003557563,0.0029420910868793726,0.00829412043094635,0.06388910114765167
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q0,mp3_v0,V0,211.70666666666668,44100,3.5646172,-9.370501,12.935118,0.5396997332572937,1.3387668132781982,-0.5085754990577698,0.998115678866185,0.004176925402134657,0.006033195182681084,0.016902199015021324,0.38080328702926636
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q2,mp3_v2,V2,211.70666666666668,44100,3.9448776,-9.3771,13.321978,4.909733772277832,12.274763107299805,-4.84244966506958,0.928498862150522,0.006872906349599361,0.014994695782661438,0.04899854212999344,4.276801586151123
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q5,mp3_v5,V5,211.70666666666668,44100,5.0005026,-9.350547,14.351049,9.228684425354004,18.232345581054688,-8.717193603515625,0.8913364919147404,0.044729121029376984,0.05548032745718956,0.2661564350128174,12.098970413208008
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,WAV source,source_wav,WAV,162.86666666666667,44100,3.0010176,-10.242528,13.243546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 128 kbps CBR,mp3_128,128 CBR,162.86666666666667,44100,4.6405325,-10.6534395,15.293971,8.87065315246582,17.5930118560791,-8.738052368164062,0.9092320274687227,0.43337327241897583,0.4301609396934509,0.24929708242416382,11.01331901550293
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 192 kbps CBR,mp3_192,192 CBR,162.86666666666667,44100,3.8572571,-10.501408,14.3586645,5.083743572235107,12.613301277160645,-5.07638692855835,0.9129035710382217,0.25908780097961426,0.2617103159427643,0.23069553077220917,4.0903754234313965
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 320 kbps CBR,mp3_320,320 CBR,162.86666666666667,44100,3.6766477,-10.242289,13.918935,2.6099660396575928,8.705322265625,-2.5714428424835205,0.9249886967337793,0.0021599039901047945,0.0028781548608094454,0.006924246903508902,0.06753306090831757
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q0,mp3_v0,V0,162.86666666666667,44100,3.4963439,-10.242047,13.738392,0.1438114047050476,0.39387497305870056,-0.07436350733041763,0.9996127457125865,0.0028963088989257812,0.004658305086195469,0.01305965892970562,0.12259700894355774
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q2,mp3_v2,V2,162.86666666666667,44100,4.2156744,-10.245589,14.461264,5.016103744506836,12.61022663116455,-4.917238712310791,0.9134677438798954,0.005757668521255255,0.010987469926476479,0.03508299961686134,4.10537052154541
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q5,mp3_v5,V5,162.86666666666667,44100,4.5246572,-10.217732,14.74239,9.173830032348633,17.69279670715332,-8.562238693237305,0.910658680075203,0.040692947804927826,0.051341816782951355,0.2500825822353363,11.632333755493164
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),WAV source,source_wav,WAV,308.02666666666664,44100,3.0010176,-10.384047,13.385065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 128 kbps CBR,mp3_128,128 CBR,308.02666666666664,44100,4.3018236,-10.7943325,15.096155,8.08464241027832,16.12965202331543,-7.926254749298096,0.9069184284097176,0.42691490054130554,0.42642563581466675,0.2331976443529129,10.713022232055664
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 192 kbps CBR,mp3_192,192 CBR,308.02666666666664,44100,3.6129787,-10.642271,14.255251,4.390946865081787,10.798864364624023,-4.376364231109619,0.935898640037416,0.2598801851272583,0.2607485353946686,0.2216036319732666,3.9574992656707764
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 320 kbps CBR,mp3_320,320 CBR,308.02666666666664,44100,3.359105,-10.383559,13.742664,2.0547425746917725,6.948304653167725,-2.0094637870788574,0.954744223332065,0.0013441197806969285,0.00229434622451663,0.00614057807251811,0.08155234903097153
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q0,mp3_v0,V0,308.02666666666664,44100,3.4209604,-10.382748,13.803709,0.49496546387672424,1.3522921800613403,-0.4094044268131256,0.9977899777167633,0.0026868933346122503,0.003693563397973776,0.01010738406330347,0.2700943350791931
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q2,mp3_v2,V2,308.02666666666664,44100,3.7206771,-10.383703,14.104381,4.256381034851074,10.752107620239258,-4.150843620300293,0.935528624687494,0.004036398604512215,0.010087087750434875,0.029227299615740776,3.847884178161621
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q5,mp3_v5,V5,308.02666666666664,44100,4.41328,-10.356053,14.769334,8.4102144241333,16.294349670410156,-7.777142524719238,0.9067443227687061,0.024421580135822296,0.04876001924276352,0.2847452461719513,11.347952842712402
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,WAV source,source_wav,WAV,237.77333333333334,44100,3.0010176,-9.340695,12.341713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 128 kbps CBR,mp3_128,128 CBR,237.77333333333334,44100,3.887509,-9.747644,13.635154,9.049642562866211,17.970443725585938,-8.922764778137207,0.9074945816486828,0.434688001871109,0.4329429566860199,0.279741495847702,11.513713836669922
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 192 kbps CBR,mp3_192,192 CBR,237.77333333333334,44100,3.5374317,-9.598221,13.135653,4.994437217712402,12.554113388061523,-4.983633995056152,0.9191215931522165,0.26127490401268005,0.2623591721057892,0.23464049398899078,4.111241340637207
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 320 kbps CBR,mp3_320,320 CBR,237.77333333333334,44100,3.3295975,-9.340385,12.669982,2.4988718032836914,8.426494598388672,-2.4561307430267334,0.9356392425806183,0.0015574062708765268,0.0020553909707814455,0.005215108394622803,0.05836141109466553
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q0,mp3_v0,V0,237.77333333333334,44100,3.6026978,-9.338589,12.941285,0.26880159974098206,0.8404723405838013,-0.10614601522684097,0.9984586590718746,0.0022111779544502497,0.00383161217905581,0.009081046096980572,0.14115819334983826
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q2,mp3_v2,V2,237.77333333333334,44100,4.0797706,-9.338972,13.418742,4.9564924240112305,12.578859329223633,-4.852575302124023,0.920134165093219,0.005686367396265268,0.009301762096583843,0.026547370478510857,4.187676429748535
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q5,mp3_v5,V5,237.77333333333334,44100,5.0520205,-9.293786,14.345806,9.566762924194336,18.292497634887695,-8.907235145568848,0.9088595706927107,0.03233763575553894,0.0477871336042881,0.2828991413116455,12.526609420776367
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,WAV source,source_wav,WAV,276.6,44100,3.0010176,-8.861223,11.862241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 128 kbps CBR,mp3_128,128 CBR,276.6,44100,3.8120322,-9.282557,13.094588,7.920151710510254,15.840798377990723,-7.7939629554748535,0.9225896969772289,0.4379354417324066,0.4289563000202179,0.24749311804771423,10.257996559143066
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 192 kbps CBR,mp3_192,192 CBR,276.6,44100,3.6384091,-9.12216,12.760569,4.412351131439209,10.660900115966797,-4.405745983123779,0.9473717635664839,0.2535119354724884,0.26104623079299927,0.23128944635391235,3.847133159637451
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 320 kbps CBR,mp3_320,320 CBR,276.6,44100,3.3659627,-8.860866,12.226829,2.174520254135132,7.1001057624816895,-2.148843288421631,0.957554738038148,0.0018255570903420448,0.002482157200574875,0.005591726861894131,0.12248371541500092
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q0,mp3_v0,V0,276.6,44100,3.3924723,-8.861018,12.25349,0.5915041565895081,1.4665731191635132,-0.5662326812744141,0.997683652802385,0.004535787273198366,0.0039425925351679325,0.010172579437494278,0.5451581478118896
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q2,mp3_v2,V2,276.6,44100,3.655094,-8.863548,12.518642,4.357573986053467,10.668654441833496,-4.268345355987549,0.9480234951178964,0.011528575792908669,0.011331443674862385,0.034249451011419296,3.886261463165283
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q5,mp3_v5,V5,276.6,44100,4.6946173,-8.83957,13.534187,8.300786018371582,16.024553298950195,-7.698509693145752,0.9233911768549726,0.0801529586315155,0.050455834716558456,0.25867387652397156,11.013742446899414
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,WAV source,source_wav,WAV,312.96,44100,3.0010176,-10.829016,13.830033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 128 kbps CBR,mp3_128,128 CBR,312.96,44100,3.782601,-11.252054,15.034656,6.929874420166016,13.677947998046875,-6.800734996795654,0.9380218347207508,0.4427502453327179,0.4324694275856018,0.2330494374036789,9.217679023742676
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 192 kbps CBR,mp3_192,192 CBR,312.96,44100,3.621743,-11.089849,14.711592,3.8678462505340576,9.02033519744873,-3.8534724712371826,0.9609230536463197,0.2559932768344879,0.262716680765152,0.2215404212474823,3.6239216327667236
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 320 kbps CBR,mp3_320,320 CBR,312.96,44100,3.2562888,-10.829081,14.085369,1.8403743505477905,5.904901504516602,-1.8085216283798218,0.9699839612471018,0.0017617169069126248,0.002152505796402693,0.0069770198315382,0.19533824920654297
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q0,mp3_v0,V0,312.96,44100,3.3943892,-10.828331,14.222719,0.6786021590232849,1.5787262916564941,-0.6540164351463318,0.9979869085450387,0.00488746864721179,0.0039016813971102238,0.012120576575398445,0.6521938443183899
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q2,mp3_v2,V2,312.96,44100,4.056624,-10.832129,14.888752,3.866345167160034,9.01517391204834,-3.7780206203460693,0.962376522364826,0.013623069040477276,0.011848289519548416,0.04056039825081825,3.7531886100769043
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q5,mp3_v5,V5,312.96,44100,4.4565425,-10.820223,15.276766,7.211370468139648,13.829971313476562,-6.662431716918945,0.9378070256755343,0.05109933018684387,0.05016564577817917,0.23641781508922577,9.796686172485352
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,WAV source,source_wav,WAV,2238.733333333333,44100,3.0010176,-16.003534,19.00455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 128 kbps CBR,mp3_128,128 CBR,2238.733333333333,44100,3.5183496,-16.42059,19.938938,6.84457540512085,14.210434913635254,-6.768502712249756,0.9009727175243489,0.43816879391670227,0.4311051368713379,0.2456095814704895,9.37091064453125
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 192 kbps CBR,mp3_192,192 CBR,2238.733333333333,44100,3.39231,-16.262247,19.654556,3.5416579246520996,9.127514839172363,-3.540210723876953,0.9398473969098181,0.2625921964645386,0.26151156425476074,0.227037712931633,3.337486743927002
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 320 kbps CBR,mp3_320,320 CBR,2238.733333333333,44100,3.302071,-16.003256,19.305326,1.5441032648086548,5.541773319244385,-1.527113914489746,0.9641696509875546,0.0007399390451610088,0.0013348242500796914,0.004069026559591293,0.054805412888526917
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 VBR q0,mp3_v0,V0,2238.733333333333,44100,3.5183952,-16.002853,19.521248,0.5289669632911682,1.428679347038269,-0.48608896136283875,0.9977915906359988,0.0011745902011170983,0.0033015520311892033,0.008602587506175041,0.325657457113266
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 VBR q2,mp3_v2,V2,2238.733333333333,44100,3.8751268,-16.003822,19.878948,3.5160319805145264,9.175053596496582,-3.429636240005493,0.9404460992740568,0.003137251827865839,0.008529639802873135,0.025028927251696587,3.4336040019989014
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 VBR q5,mp3_v5,V5,2238.733333333333,44100,4.3433075,-15.978565,20.321873,7.169555187225342,14.320500373840332,-6.546719074249268,0.9006545284621646,0.013085421174764633,0.05200713872909546,0.2638535499572754,10.022465705871582
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,WAV source,source_wav,WAV,150.13333333333333,44100,2.9991593,-10.133675,13.132834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 128 kbps CBR,mp3_128,128 CBR,150.13333333333333,44100,3.32849,-10.569288,13.897779,9.084799766540527,17.957542419433594,-8.974955558776855,0.8783104128828424,0.44885557889938354,0.43704652786254883,0.2317299097776413,11.413263320922852
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 192 kbps CBR,mp3_192,192 CBR,150.13333333333333,44100,3.0697694,-10.39662,13.466389,5.188188552856445,12.785139083862305,-5.158236026763916,0.8974705098674078,0.26620641350746155,0.26464954018592834,0.21791264414787292,4.286798000335693
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 320 kbps CBR,mp3_320,320 CBR,150.13333333333333,44100,3.2258563,-10.134001,13.359858,2.6421589851379395,8.75374984741211,-2.574178457260132,0.9165840948310576,0.0012279959628358483,0.0030532311648130417,0.011341060511767864,0.07747001200914383
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 VBR q0,mp3_v0,V0,150.13333333333333,44100,3.193216,-10.132855,13.326072,0.5076899528503418,1.6156424283981323,-0.38876670598983765,0.9945710838308551,0.0013818179722875357,0.005724490154534578,0.020295076072216034,0.17131979763507843
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 VBR q2,mp3_v2,V2,150.13333333333333,44100,3.454708,-10.135225,13.589933,5.140563488006592,12.78342342376709,-5.017641067504883,0.8981791067367612,0.0029048919677734375,0.01122825313359499,0.043025724589824677,4.329157829284668
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,Motion_City_Soundtrack__I_am_the_movie__01_Motion_City_Soundtrack_-_Cambridge,MP3 VBR q5,mp3_v5,V5,150.13333333333333,44100,3.8805141,-10.127435,14.007949,9.3494873046875,18.091110229492188,-8.86575698852539,0.8791121423412069,0.0086204307153821,0.03636949509382248,0.2023635357618332,11.981656074523926
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,Motion_City_Soundtrack__I_am_the_movie__02_Motion_City_Soundtrack_-_Shiver,WAV source,source_wav,WAV,174.6,44100,2.7991424,-10.011705,12.810848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
