track_slug,track_file,comparison_label,comparison_file,duration_sec_analyzed,sample_rate_hz,stft_mae_db,stft_rmse_db,stft_bias_db,stft_abs_p95_db,stft_mae_20_200_db,stft_mae_200_2000_db,stft_mae_2000_8000_db,stft_mae_8000_20000_db,comparison_group
sugar,SOAD/System of a Down/03 System of a Down - Sugar.wav,V0,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v0/SOAD/System of a Down/03 System of a Down - Sugar.mp3,153.8,44100,5.905605792999268,14.463221549987791,-4.550822734832764,40.94895553588867,0.0796416997909545,0.2524386942386627,0.7187365293502808,5.043828010559082,main_encode
sugar,SOAD/System of a Down/03 System of a Down - Sugar.wav,V2,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v2/SOAD/System of a Down/03 System of a Down - Sugar.mp3,153.8,44100,14.279244422912598,27.30733108520508,-12.70612907409668,65.78907012939453,0.165069967508316,0.5322450995445251,1.630565166473389,15.701571464538574,main_encode
sugar,SOAD/System of a Down/03 System of a Down - Sugar.wav,V5,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v5/SOAD/System of a Down/03 System of a Down - Sugar.mp3,153.8,44100,19.19755172729492,32.40767288208008,-16.918319702148438,70.55134582519531,0.35652956366539,1.10607647895813,3.106675386428833,23.92650604248047,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,128 CBR,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_128/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,18.839094161987305,33.062015533447266,-17.06678581237793,74.51324462890625,0.7230953574180603,0.993939995765686,2.407325506210327,23.51727104187012,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,192 CBR,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_192/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,12.75263786315918,26.07518768310547,-11.466164588928224,66.31581115722656,0.3970254361629486,0.536251962184906,1.26034414768219,12.993020057678224,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,320 CBR,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_320/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,6.22239875793457,16.98624610900879,-5.324843406677246,51.70626831054688,0.0947644263505935,0.1773672848939895,0.4595423638820648,2.474398136138916,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,V0,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v0/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,5.646832466125488,14.244125366210938,-4.376884460449219,40.98483276367188,0.148759976029396,0.2720713019371032,0.7432779669761658,4.529086589813232,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,V2,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v2/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,12.934337615966797,26.16782760620117,-11.422182083129885,66.40016174316406,0.2664029598236084,0.5123050212860107,1.4501569271087646,13.28081226348877,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,V5,/Users/jackporter/Desktop/fft-audio-proj-1/output/encoded/mp3_v5/SOAD/Toxicity/01 System Of A Down - Prison Song.mp3,201.16,44100,20.19701766967773,34.49628448486328,-18.057693481445312,76.23413848876953,0.6557872891426086,1.1662652492523191,3.24261474609375,25.64240455627441,main_encode
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__mp3_128,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__mp3_128.mp3,201.16,44100,18.839094161987305,33.062015533447266,-17.06678581237793,74.51324462890625,0.7230953574180603,0.993939995765686,2.407325506210327,23.51727104187012,extreme_demo
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__mp3_16_mono_8000,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__mp3_16_mono_8000.mp3,201.16,44100,78.12635803222656,87.38521575927734,-77.81513977050781,119.1473388671875,3.769995450973511,4.243448257446289,58.718875885009766,99.11746215820312,extreme_demo
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__mp3_32_mono_22050,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__mp3_32_mono_22050.mp3,201.16,44100,57.01389694213867,71.62007141113281,-56.556270599365234,119.195556640625,3.691684007644653,3.890496492385864,7.213868141174316,89.15100860595703,extreme_demo
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__wav_lowpass3500_u8_mono_8000,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__wav_lowpass3500_u8_mono_8000.wav,201.16,44100,77.7784423828125,87.24946594238281,-77.49286651611328,119.5321807861328,3.812528133392334,3.737715482711792,57.62411117553711,99.10175323486328,extreme_demo
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__wav_u8_mono_4000,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__wav_u8_mono_4000.wav,201.16,44100,94.35639190673828,100.5464859008789,-94.17830657958984,128.22323608398438,3.8855559825897217,4.376627445220947,99.41626739501952,107.26964569091795,extreme_demo
prison_song,SOAD/Toxicity/01 System Of A Down - Prison Song.wav,Prison_Song__wav_u8_mono_8000,/Users/jackporter/Desktop/fft-audio-proj-1/output/extreme_demo/Prison_Song/audio/Prison_Song__wav_u8_mono_8000.wav,201.16,44100,77.00434875488281,86.63682556152344,-76.70204162597656,118.78337097167967,3.794480562210083,3.62814211845398,56.27181243896485,98.46011352539062,extreme_demo
